candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(1295, 1301, 1382)	0	0.8857845	False	0	0.0	0	chr7:60000000-61000000	chr7:66000000-67000000	chr7:147000000-148000000		0.007356441579759121	False		0.007356441579759121	False	0.0004063504748046398	0.007356441579759121	False	cis
(1815, 1861, 2499)	0	0.88568443	False	0	0.0	0	chr11:1000000-2000000	chr11:47000000-48000000	chr16:90000000-91000000	0.002587434370070696	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(339, 340, 390)	1	0.8856673	False	0	0.0	0	chr2:90000000-91000000	chr2:91000000-92000000	chr2:141000000-142000000		0.007356441579759121	False		0.007356441579759121	False	0.0013710990315303206	0.007356441579759121	False	cis
(2505, 2511, 2523)	0	0.88548297	False	0	0.0	0	chr17:5000000-6000000	chr17:11000000-12000000	chr17:23000000-24000000	0.003989994525909424	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2084, 2113, 2114)	0	0.8854415	False	1	0.3333333333333333	0	chr13:0-1000000	chr13:29000000-30000000	chr13:30000000-31000000		0.007356441579759121	False		0.007356441579759121	False	0.10302622616291046	0.007356441579759121	True	cis
(1596, 1625, 1645)	0	0.8853755	False	0	0.0	0	chr9:55000000-56000000	chr9:84000000-85000000	chr9:104000000-105000000		0.007356441579759121	False		0.007356441579759121	False	0.005117448046803474	0.007356441579759121	False	cis
(1553, 1606, 1644)	0	0.88527733	False	0	0.0	0	chr9:12000000-13000000	chr9:65000000-66000000	chr9:103000000-104000000		0.007356441579759121	False	0.0020735517609864473	0.007356441579759121	False		0.007356441579759121	False	cis
(2103, 2586, 2599)	0	0.88526136	False	0	0.0	0	chr13:19000000-20000000	chr18:2000000-3000000	chr18:15000000-16000000	0.0005442333640530705	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2045, 2048, 2083)	0	0.8851497	False	1	0.3333333333333333	0	chr12:95000000-96000000	chr12:98000000-99000000	chr12:133000000-134000000	0.018614549189805984	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2090, 2161, 2162)	0	0.8851257	False	1	0.3333333333333333	0	chr13:6000000-7000000	chr13:77000000-78000000	chr13:78000000-79000000		0.007356441579759121	False		0.007356441579759121	False	0.11879415810108185	0.007356441579759121	True	cis
(1587, 1598, 1624)	0	0.8850313	False	0	0.0	0	chr9:46000000-47000000	chr9:57000000-58000000	chr9:83000000-84000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(931, 952, 2709)	0	0.8849945	False	0	0.0	0	chr5:49000000-50000000	chr5:70000000-71000000	chr19:44000000-45000000		0.007356441579759121	False	0.0007957604248076677	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1241, 1243, 1295)	0	0.88488704	False	1	0.3333333333333333	0	chr7:6000000-7000000	chr7:8000000-9000000	chr7:60000000-61000000	0.02473098412156105	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2571, 2839, 2856)	0	0.88484263	False	0	0.0	0	chr17:71000000-72000000	chr22:3000000-4000000	chr22:20000000-21000000		0.0012353004098129756	False	0.00015469746722374111	0.0012353004098129756	False		0.007356441579759121	False	trans
(1559, 1562, 1598)	0	0.8847727	False	1	0.3333333333333333	0	chr9:18000000-19000000	chr9:21000000-22000000	chr9:57000000-58000000	0.02069423720240593	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2598, 2599, 2656)	1	0.88475424	False	0	0.0	0	chr18:14000000-15000000	chr18:15000000-16000000	chr18:72000000-73000000		0.007356441579759121	False	0.0027968271169811487	0.007356441579759121	False		0.007356441579759121	False	cis
(1580, 1601, 1626)	0	0.8847491	False	0	0.0	0	chr9:39000000-40000000	chr9:60000000-61000000	chr9:85000000-86000000		0.007356441579759121	False	0.0021510382648557425	0.007356441579759121	False		0.007356441579759121	False	cis
(2921, 2931, 2948)	0	0.8847359	False	0	0.0	0	chrX:34000000-35000000	chrX:44000000-45000000	chrX:61000000-62000000	0.006018240470439196	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2751, 2794, 2832)	0	0.88472515	False	1	0.3333333333333333	0	chr20:27000000-28000000	chr21:5000000-6000000	chr21:43000000-44000000		0.0012353004098129756	False		0.0012353004098129756	False	0.020868325605988503	0.007356441579759121	True	trans
(1440, 1538, 2674)	0	0.8847158	False	0	0.0	0	chr8:45000000-46000000	chr8:143000000-144000000	chr19:9000000-10000000		0.007356441579759121	False		0.0012353004098129756	False	0.0006849433993920684	0.0012353004098129756	False	trans
(2324, 2799, 2876)	0	0.88467586	False	0	0.0	0	chr15:17000000-18000000	chr21:10000000-11000000	chr22:40000000-41000000		0.0012353004098129756	False		0.0012353004098129756	False	0.00015893689123913646	0.0012353004098129756	False	trans
(1604, 1679, 2798)	0	0.88463426	False	1	0.3333333333333333	0	chr9:63000000-64000000	chr9:138000000-139000000	chr21:9000000-10000000		0.007356441579759121	False	0.006985417101532221	0.0012353004098129756	True		0.0012353004098129756	False	trans
(1550, 1594, 1608)	0	0.8845686	False	0	0.0	0	chr9:9000000-10000000	chr9:53000000-54000000	chr9:67000000-68000000		0.007356441579759121	False	0.0030638794414699078	0.007356441579759121	False		0.007356441579759121	False	cis
(2325, 2345, 2346)	0	0.88456	False	1	0.3333333333333333	0	chr15:18000000-19000000	chr15:38000000-39000000	chr15:39000000-40000000		0.007356441579759121	False		0.007356441579759121	False	0.10930325090885162	0.007356441579759121	True	cis
(210, 216, 2843)	0	0.88453585	False	1	0.3333333333333333	0	chr1:210000000-211000000	chr1:216000000-217000000	chr22:7000000-8000000	0.00983236450701952	0.007356441579759121	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2098, 2145, 2156)	0	0.8844475	False	0	0.0	0	chr13:14000000-15000000	chr13:61000000-62000000	chr13:72000000-73000000		0.007356441579759121	False		0.007356441579759121	False	0.006311212666332722	0.007356441579759121	False	cis
(2430, 2453, 2703)	0	0.8844335	False	0	0.0	0	chr16:21000000-22000000	chr16:44000000-45000000	chr19:38000000-39000000		0.007356441579759121	False	0.0006947582587599754	0.0012353004098129756	False		0.0012353004098129756	False	trans
(2215, 2249, 2252)	0	0.8843925	False	1	0.3333333333333333	0	chr14:16000000-17000000	chr14:50000000-51000000	chr14:53000000-54000000		0.007356441579759121	False		0.007356441579759121	False	0.01334281638264656	0.007356441579759121	True	cis
(2509, 2511, 2524)	0	0.8843593	False	1	0.3333333333333333	0	chr17:9000000-10000000	chr17:11000000-12000000	chr17:24000000-25000000	0.014201072975993156	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1559, 1562, 1589)	0	0.8842864	False	1	0.3333333333333333	0	chr9:18000000-19000000	chr9:21000000-22000000	chr9:48000000-49000000	0.02069423720240593	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2099, 2106, 2125)	0	0.88426477	False	0	0.0	0	chr13:15000000-16000000	chr13:22000000-23000000	chr13:41000000-42000000		0.007356441579759121	False		0.007356441579759121	False	0.0021878404077142477	0.007356441579759121	False	cis
(133, 177, 223)	0	0.8842424	False	0	0.0	0	chr1:133000000-134000000	chr1:177000000-178000000	chr1:223000000-224000000		0.007356441579759121	False		0.007356441579759121	False	0.0026330491527915	0.007356441579759121	False	cis
(1871, 1913, 1984)	0	0.8841838	False	0	0.0	0	chr11:57000000-58000000	chr11:99000000-100000000	chr12:34000000-35000000	0.002689056098461151	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(121, 931, 2689)	1	0.8841763	False	1	0.3333333333333333	0	chr1:121000000-122000000	chr5:49000000-50000000	chr19:24000000-25000000	0.02445238083600998	0.0012353004098129756	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2425, 2451, 2595)	0	0.88417596	False	0	0.0	0	chr16:16000000-17000000	chr16:42000000-43000000	chr18:11000000-12000000		0.007356441579759121	False	0.0010628688614815474	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1975, 1984, 2026)	0	0.8841738	False	0	0.0	0	chr12:25000000-26000000	chr12:34000000-35000000	chr12:76000000-77000000		0.007356441579759121	False	0.001525727566331625	0.007356441579759121	False		0.007356441579759121	False	cis
(1295, 1297, 1363)	0	0.88405734	False	0	0.0	0	chr7:60000000-61000000	chr7:62000000-63000000	chr7:128000000-129000000		0.007356441579759121	False		0.007356441579759121	False	0.00020162413420621306	0.007356441579759121	False	cis
(2304, 2305, 2873)	1	0.8839967	False	1	0.3333333333333333	0	chr14:105000000-106000000	chr14:106000000-107000000	chr22:37000000-38000000		0.007356441579759121	False	0.0014945694711059332	0.0012353004098129756	True		0.0012353004098129756	False	trans
(124, 172, 173)	0	0.8839885	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr1:172000000-173000000	chr1:173000000-174000000		0.007356441579759121	False		0.007356441579759121	False	0.19251181185245514	0.007356441579759121	True	cis
(2190, 2216, 2247)	0	0.8839575	False	0	0.0	0	chr13:106000000-107000000	chr14:17000000-18000000	chr14:48000000-49000000		0.0012353004098129756	False	0.0001749822695273906	0.0012353004098129756	False		0.007356441579759121	False	trans
(1545, 1588, 1612)	0	0.883946	False	0	0.0	0	chr9:4000000-5000000	chr9:47000000-48000000	chr9:71000000-72000000		0.007356441579759121	False	0.001456542988307774	0.007356441579759121	False		0.007356441579759121	False	cis
(2090, 2758, 2775)	0	0.8838811	False	0	0.0	0	chr13:6000000-7000000	chr20:34000000-35000000	chr20:51000000-52000000		0.0012353004098129756	False		0.0012353004098129756	False	0.0025819670408964157	0.007356441579759121	False	trans
(138, 213, 216)	0	0.8838703	False	1	0.3333333333333333	0	chr1:138000000-139000000	chr1:213000000-214000000	chr1:216000000-217000000		0.007356441579759121	False		0.007356441579759121	False	0.01676814816892147	0.007356441579759121	True	cis
(2313, 2363, 2364)	0	0.8838585	False	1	0.3333333333333333	0	chr15:6000000-7000000	chr15:56000000-57000000	chr15:57000000-58000000		0.007356441579759121	False		0.007356441579759121	False	0.14389677345752716	0.007356441579759121	True	cis
(2086, 2161, 2162)	0	0.88381964	False	1	0.3333333333333333	0	chr13:2000000-3000000	chr13:77000000-78000000	chr13:78000000-79000000		0.007356441579759121	False		0.007356441579759121	False	0.11879415810108185	0.007356441579759121	True	cis
(2428, 2450, 2451)	0	0.88379675	False	0	0.0	0	chr16:19000000-20000000	chr16:41000000-42000000	chr16:42000000-43000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2801, 2805, 2821)	0	0.8837583	False	0	0.0	0	chr21:12000000-13000000	chr21:16000000-17000000	chr21:32000000-33000000		0.007356441579759121	False		0.007356441579759121	False	0.003410796169191599	0.007356441579759121	False	cis
(544, 581, 582)	0	0.8837139	False	0	0.0	0	chr3:52000000-53000000	chr3:89000000-90000000	chr3:90000000-91000000	0.0004997957148589194	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2309, 2378, 2768)	0	0.8836384	False	0	0.0	0	chr15:2000000-3000000	chr15:71000000-72000000	chr20:44000000-45000000		0.007356441579759121	False		0.0012353004098129756	False	0.0003505110216792673	0.0012353004098129756	False	trans
(286, 2100, 2867)	0	0.88361186	False	0	0.0	0	chr2:37000000-38000000	chr13:16000000-17000000	chr22:31000000-32000000		0.0012353004098129756	False	0.00038633597432635725	0.0012353004098129756	False		0.0012353004098129756	False	trans
(914, 952, 953)	1	0.88360125	False	0	0.0	0	chr5:32000000-33000000	chr5:70000000-71000000	chr5:71000000-72000000		0.007356441579759121	False	0.0022082689683884382	0.007356441579759121	False		0.007356441579759121	False	cis
(1598, 1651, 1657)	0	0.8835897	False	1	0.3333333333333333	0	chr9:57000000-58000000	chr9:110000000-111000000	chr9:116000000-117000000		0.007356441579759121	False		0.007356441579759121	False	0.00914416927844286	0.007356441579759121	True	cis
(124, 929, 968)	0	0.88352007	False	0	0.0	0	chr1:124000000-125000000	chr5:47000000-48000000	chr5:86000000-87000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2092, 2146, 2157)	0	0.88351965	False	0	0.0	0	chr13:8000000-9000000	chr13:62000000-63000000	chr13:73000000-74000000		0.007356441579759121	False		0.007356441579759121	False	0.0048859273083508015	0.007356441579759121	False	cis
(2097, 2117, 2127)	0	0.88351053	False	0	0.0	0	chr13:13000000-14000000	chr13:33000000-34000000	chr13:43000000-44000000		0.007356441579759121	False		0.007356441579759121	False	0.004515739623457193	0.007356441579759121	False	cis
(2438, 2452, 2477)	0	0.8835036	False	0	0.0	0	chr16:29000000-30000000	chr16:43000000-44000000	chr16:68000000-69000000		0.007356441579759121	False	0.00524348858743906	0.007356441579759121	False		0.007356441579759121	False	cis
(2517, 2747, 2751)	0	0.8834844	False	0	0.0	0	chr17:17000000-18000000	chr20:23000000-24000000	chr20:27000000-28000000	0.0004591558245010674	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2801, 2827, 2828)	0	0.8834715	False	1	0.3333333333333333	0	chr21:12000000-13000000	chr21:38000000-39000000	chr21:39000000-40000000		0.007356441579759121	False		0.007356441579759121	False	0.12565875053405762	0.007356441579759121	True	cis
(1602, 2366, 2367)	0	0.8834464	False	1	0.3333333333333333	0	chr9:61000000-62000000	chr15:59000000-60000000	chr15:60000000-61000000		0.0012353004098129756	False		0.0012353004098129756	False	0.10261742770671844	0.007356441579759121	True	trans
(2098, 2164, 2169)	0	0.8834344	False	1	0.3333333333333333	0	chr13:14000000-15000000	chr13:80000000-81000000	chr13:85000000-86000000		0.007356441579759121	False		0.007356441579759121	False	0.014034988358616829	0.007356441579759121	True	cis
(2210, 2229, 2230)	0	0.88342	False	1	0.3333333333333333	0	chr14:11000000-12000000	chr14:30000000-31000000	chr14:31000000-32000000		0.007356441579759121	False		0.007356441579759121	False	0.10429898649454117	0.007356441579759121	True	cis
(1123, 1156, 1157)	1	0.8834061	False	1	0.3333333333333333	0	chr6:59000000-60000000	chr6:92000000-93000000	chr6:93000000-94000000		0.007356441579759121	False		0.007356441579759121	False	0.10761953145265579	0.007356441579759121	True	cis
(2595, 2600, 2602)	0	0.883383	False	0	0.0	0	chr18:11000000-12000000	chr18:16000000-17000000	chr18:18000000-19000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(536, 582, 583)	1	0.8833487	False	0	0.0	0	chr3:44000000-45000000	chr3:90000000-91000000	chr3:91000000-92000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1822, 1845, 1865)	0	0.8833278	False	0	0.0	0	chr11:8000000-9000000	chr11:31000000-32000000	chr11:51000000-52000000	0.0035671615041792393	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2320, 2366, 2398)	0	0.8832704	False	0	0.0	0	chr15:13000000-14000000	chr15:59000000-60000000	chr15:91000000-92000000		0.007356441579759121	False		0.007356441579759121	False	0.0028710777405649424	0.007356441579759121	False	cis
(2206, 2293, 2299)	0	0.8832597	False	1	0.3333333333333333	0	chr14:7000000-8000000	chr14:94000000-95000000	chr14:100000000-101000000		0.007356441579759121	False		0.007356441579759121	False	0.016803644597530365	0.007356441579759121	True	cis
(1607, 1610, 1612)	1	0.88324547	False	1	0.3333333333333333	0	chr9:66000000-67000000	chr9:69000000-70000000	chr9:71000000-72000000		0.007356441579759121	False		0.007356441579759121	False	0.02770358882844448	0.007356441579759121	True	cis
(2438, 2441, 2452)	0	0.8831613	False	0	0.0	0	chr16:29000000-30000000	chr16:32000000-33000000	chr16:43000000-44000000	0.002958275144919753	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2676, 2687, 2845)	0	0.8831239	False	0	0.0	0	chr19:11000000-12000000	chr19:22000000-23000000	chr22:9000000-10000000	0.00442537572234869	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2313, 2404, 2510)	0	0.8831005	False	0	0.0	0	chr15:6000000-7000000	chr15:97000000-98000000	chr17:10000000-11000000		0.007356441579759121	False		0.0012353004098129756	False	0.00021026677859481424	0.0012353004098129756	False	trans
(275, 339, 689)	0	0.88308054	False	0	0.0	0	chr2:26000000-27000000	chr2:90000000-91000000	chr3:197000000-198000000		0.007356441579759121	False	0.0006355963414534926	0.0012353004098129756	False		0.0012353004098129756	False	trans
(2401, 2449, 2478)	0	0.88305926	False	0	0.0	0	chr15:94000000-95000000	chr16:40000000-41000000	chr16:69000000-70000000		0.0012353004098129756	False	0.00011697135778376833	0.0012353004098129756	False		0.007356441579759121	False	trans
(2316, 2367, 2372)	0	0.8830533	False	0	0.0	0	chr15:9000000-10000000	chr15:60000000-61000000	chr15:65000000-66000000		0.007356441579759121	False		0.007356441579759121	False	0.005034460220485926	0.007356441579759121	False	cis
(1397, 1439, 1483)	0	0.883031	False	0	0.0	0	chr8:2000000-3000000	chr8:44000000-45000000	chr8:88000000-89000000		0.007356441579759121	False	0.0012955452548339963	0.007356441579759121	False		0.007356441579759121	False	cis
(2316, 2341, 2362)	0	0.8830218	False	0	0.0	0	chr15:9000000-10000000	chr15:34000000-35000000	chr15:55000000-56000000		0.007356441579759121	False		0.007356441579759121	False	0.004430398344993591	0.007356441579759121	False	cis
(5, 124, 310)	0	0.8830163	False	0	0.0	0	chr1:5000000-6000000	chr1:124000000-125000000	chr2:61000000-62000000		0.007356441579759121	False	0.000187379599083215	0.0012353004098129756	False		0.0012353004098129756	False	trans
(2446, 2484, 2719)	0	0.88299966	False	0	0.0	0	chr16:37000000-38000000	chr16:75000000-76000000	chr19:54000000-55000000		0.007356441579759121	False		0.0012353004098129756	False	0.0002925726294051856	0.0012353004098129756	False	trans
(2311, 2363, 2364)	0	0.8829988	False	1	0.3333333333333333	0	chr15:4000000-5000000	chr15:56000000-57000000	chr15:57000000-58000000		0.007356441579759121	False		0.007356441579759121	False	0.14389677345752716	0.007356441579759121	True	cis
(525, 526, 585)	1	0.8829887	False	1	0.3333333333333333	0	chr3:33000000-34000000	chr3:34000000-35000000	chr3:93000000-94000000	0.08058113604784012	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2100, 2103, 2151)	0	0.8829314	False	0	0.0	0	chr13:16000000-17000000	chr13:19000000-20000000	chr13:67000000-68000000		0.007356441579759121	False		0.007356441579759121	False	0.0024128397926688194	0.007356441579759121	False	cis
(2795, 2802, 2819)	1	0.8829112	False	1	0.3333333333333333	0	chr21:6000000-7000000	chr21:13000000-14000000	chr21:30000000-31000000		0.007356441579759121	False		0.007356441579759121	False	0.013634408824145794	0.007356441579759121	True	cis
(2675, 2689, 2708)	0	0.8828298	False	0	0.0	0	chr19:10000000-11000000	chr19:24000000-25000000	chr19:43000000-44000000		0.007356441579759121	False	0.0033322921954095364	0.007356441579759121	False		0.007356441579759121	False	cis
(1633, 1635, 1679)	0	0.8827847	False	1	0.3333333333333333	0	chr9:92000000-93000000	chr9:94000000-95000000	chr9:138000000-139000000	0.02645265869796276	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1599, 1628, 1642)	0	0.8827642	False	0	0.0	0	chr9:58000000-59000000	chr9:87000000-88000000	chr9:101000000-102000000		0.007356441579759121	False		0.007356441579759121	False	0.005524341017007828	0.007356441579759121	False	cis
(2730, 2751, 2758)	0	0.8826563	False	0	0.0	0	chr20:6000000-7000000	chr20:27000000-28000000	chr20:34000000-35000000		0.007356441579759121	False	0.0010096804471686482	0.007356441579759121	False		0.007356441579759121	False	cis
(2100, 2319, 2333)	0	0.8826515	False	0	0.0	0	chr13:16000000-17000000	chr15:12000000-13000000	chr15:26000000-27000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2434, 2444, 2449)	0	0.88261366	False	0	0.0	0	chr16:25000000-26000000	chr16:35000000-36000000	chr16:40000000-41000000	0.00484733609482646	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(742, 763, 776)	0	0.8825433	False	0	0.0	0	chr4:51000000-52000000	chr4:72000000-73000000	chr4:85000000-86000000		0.007356441579759121	False		0.007356441579759121	False	0.005618865601718426	0.007356441579759121	False	cis
(1967, 1976, 2454)	0	0.88253635	False	0	0.0	0	chr12:17000000-18000000	chr12:26000000-27000000	chr16:45000000-46000000	0.002332359552383423	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2308, 2339, 2359)	0	0.8825215	False	0	0.0	0	chr15:1000000-2000000	chr15:32000000-33000000	chr15:52000000-53000000		0.007356441579759121	False		0.007356441579759121	False	0.003980167675763369	0.007356441579759121	False	cis
(2092, 2165, 2177)	0	0.8825082	False	0	0.0	0	chr13:8000000-9000000	chr13:81000000-82000000	chr13:93000000-94000000		0.007356441579759121	False		0.007356441579759121	False	0.005706675350666046	0.007356441579759121	False	cis
(2201, 2229, 2230)	0	0.8824742	False	1	0.3333333333333333	0	chr14:2000000-3000000	chr14:30000000-31000000	chr14:31000000-32000000		0.007356441579759121	False		0.007356441579759121	False	0.10429898649454117	0.007356441579759121	True	cis
(2529, 2582, 2583)	1	0.88247	False	0	0.0	0	chr17:29000000-30000000	chr17:82000000-83000000	chr17:83000000-84000000	0.0024843427818268538	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(52, 128, 182)	0	0.88245726	False	0	0.0	0	chr1:52000000-53000000	chr1:128000000-129000000	chr1:182000000-183000000		0.007356441579759121	False	0.0017328327521681786	0.007356441579759121	False		0.007356441579759121	False	cis
(905, 933, 952)	0	0.88238645	False	0	0.0	0	chr5:23000000-24000000	chr5:51000000-52000000	chr5:70000000-71000000	0.004565682262182236	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1987, 1988, 2027)	1	0.88235724	False	0	0.0	0	chr12:37000000-38000000	chr12:38000000-39000000	chr12:77000000-78000000		0.007356441579759121	False		0.007356441579759121	False	0.004107725340873003	0.007356441579759121	False	cis
(2743, 2790, 2801)	0	0.8823126	False	0	0.0	0	chr20:19000000-20000000	chr21:1000000-2000000	chr21:12000000-13000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2214, 2233, 2249)	0	0.882312	False	0	0.0	0	chr14:15000000-16000000	chr14:34000000-35000000	chr14:50000000-51000000		0.007356441579759121	False		0.007356441579759121	False	0.0069979033432900906	0.007356441579759121	False	cis
(1986, 2013, 2028)	0	0.8822215	False	0	0.0	0	chr12:36000000-37000000	chr12:63000000-64000000	chr12:78000000-79000000		0.007356441579759121	False		0.007356441579759121	False	0.006015618331730366	0.007356441579759121	False	cis
(2101, 2842, 2847)	0	0.88218397	False	0	0.0	0	chr13:17000000-18000000	chr22:6000000-7000000	chr22:11000000-12000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1542, 1543, 2094)	0	0.88216597	False	1	0.3333333333333333	0	chr9:1000000-2000000	chr9:2000000-3000000	chr13:10000000-11000000	0.11481302231550217	0.007356441579759121	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(125, 2448, 2464)	0	0.8821107	False	0	0.0	0	chr1:125000000-126000000	chr16:39000000-40000000	chr16:55000000-56000000		0.0012353004098129756	False	0.00023587608302477747	0.0012353004098129756	False		0.007356441579759121	False	trans
(2217, 2293, 2542)	0	0.88203007	False	0	0.0	0	chr14:18000000-19000000	chr14:94000000-95000000	chr17:42000000-43000000		0.007356441579759121	False		0.0012353004098129756	False	0.00014674592239316553	0.0012353004098129756	False	trans
(2804, 2815, 2844)	0	0.8819298	False	1	0.3333333333333333	0	chr21:15000000-16000000	chr21:26000000-27000000	chr22:8000000-9000000	0.011960114352405071	0.007356441579759121	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1574, 1586, 1645)	0	0.88192064	False	0	0.0	0	chr9:33000000-34000000	chr9:45000000-46000000	chr9:104000000-105000000		0.007356441579759121	False	0.0006076663848944008	0.007356441579759121	False		0.007356441579759121	False	cis
(2430, 2432, 2450)	0	0.88190556	False	1	0.3333333333333333	0	chr16:21000000-22000000	chr16:23000000-24000000	chr16:41000000-42000000	0.042320895940065384	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1985, 1996, 2025)	0	0.8818912	False	0	0.0	0	chr12:35000000-36000000	chr12:46000000-47000000	chr12:75000000-76000000		0.007356441579759121	False		0.007356441579759121	False	0.003667291719466448	0.007356441579759121	False	cis
(83, 103, 142)	0	0.88184226	False	0	0.0	0	chr1:83000000-84000000	chr1:103000000-104000000	chr1:142000000-143000000	0.005497376434504986	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2308, 2363, 2364)	0	0.8818114	False	1	0.3333333333333333	0	chr15:1000000-2000000	chr15:56000000-57000000	chr15:57000000-58000000		0.007356441579759121	False		0.007356441579759121	False	0.14389677345752716	0.007356441579759121	True	cis
(2318, 2360, 2407)	0	0.8818046	False	0	0.0	0	chr15:11000000-12000000	chr15:53000000-54000000	chr15:100000000-101000000		0.007356441579759121	False		0.007356441579759121	False	0.0031404863111674786	0.007356441579759121	False	cis
(951, 952, 973)	1	0.88177216	False	0	0.0	0	chr5:69000000-70000000	chr5:70000000-71000000	chr5:91000000-92000000		0.007356441579759121	False	0.0016102343797683716	0.007356441579759121	False		0.007356441579759121	False	cis
(278, 315, 341)	0	0.88174415	False	0	0.0	0	chr2:29000000-30000000	chr2:66000000-67000000	chr2:92000000-93000000	0.002616742393001914	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2095, 2118, 2144)	0	0.8817296	False	0	0.0	0	chr13:11000000-12000000	chr13:34000000-35000000	chr13:60000000-61000000		0.007356441579759121	False		0.007356441579759121	False	0.005153570789843798	0.007356441579759121	False	cis
(2209, 2233, 2249)	0	0.8816613	False	0	0.0	0	chr14:10000000-11000000	chr14:34000000-35000000	chr14:50000000-51000000		0.007356441579759121	False		0.007356441579759121	False	0.0069979033432900906	0.007356441579759121	False	cis
(2324, 2799, 2829)	1	0.88152236	False	0	0.0	0	chr15:17000000-18000000	chr21:10000000-11000000	chr21:40000000-41000000		0.0012353004098129756	False		0.0012353004098129756	False	0.006405538413673639	0.007356441579759121	False	trans
(346, 491, 1935)	0	0.88151866	False	0	0.0	0	chr2:97000000-98000000	chr2:242000000-243000000	chr11:121000000-122000000		0.007356441579759121	False	0.0003309375897515565	0.0012353004098129756	False		0.0012353004098129756	False	trans
(2217, 2218, 2296)	1	0.8815087	False	0	0.0	0	chr14:18000000-19000000	chr14:19000000-20000000	chr14:97000000-98000000		0.007356441579759121	False		0.007356441579759121	False	0.0033779549412429333	0.007356441579759121	False	cis
(1551, 1601, 1604)	1	0.88143295	False	0	0.0	0	chr9:10000000-11000000	chr9:60000000-61000000	chr9:63000000-64000000		0.007356441579759121	False	0.003005840815603733	0.007356441579759121	False		0.007356441579759121	False	cis
(2317, 2360, 2407)	0	0.8814146	False	0	0.0	0	chr15:10000000-11000000	chr15:53000000-54000000	chr15:100000000-101000000		0.007356441579759121	False		0.007356441579759121	False	0.0031404863111674786	0.007356441579759121	False	cis
(2583, 2862, 2880)	0	0.8813468	False	0	0.0	0	chr17:83000000-84000000	chr22:26000000-27000000	chr22:44000000-45000000		0.0012353004098129756	False		0.0012353004098129756	False	0.007096361834555864	0.007356441579759121	False	trans
(2100, 2846, 2847)	1	0.88130015	False	1	0.3333333333333333	0	chr13:16000000-17000000	chr22:10000000-11000000	chr22:11000000-12000000		0.0012353004098129756	False		0.0012353004098129756	False	0.03650764748454094	0.007356441579759121	True	trans
